MessageId,ChatId,Order,Read,Edited
SEJm,MlxjyCEv,89,True,True
QptTvkXsN,bBcorn,69,True,False
iiMJYjH,PxVD,5,False,True
MgOmiaJcg,uhRsWTCsOe,38,False,True
suA,yBwknIqpE,48,True,True
lfB,PN,60,False,True
mcnkdlxKtB,TdJxxv,46,True,True
rqZBuhZsbp,GT,79,True,False
hpDIUuonS,JyUFNO,29,False,False
PrSLHguPu,XAhvZiGw,64,False,False
lTUUzDyX,NQh,81,True,True
OSNEV,vmJ,28,True,True
Nw,BRXP,85,True,False
MvIf,aCEAvPMuwJ,9,True,True
QKMA,vlTnG,98,True,True
fUkmZK,eCY,74,False,True
Otlp,ccTRIytat,98,True,False
EfVyLUAp,DNayH,76,False,False
fGjwAj,el,76,False,True
ANvUmsnrBS,aefY,93,False,True
ADKmtwlPny,SU,48,False,True
dHqUWltCY,FIy,18,False,False
AyR,dPlzjWlTte,15,False,False
uUhMna,mpnTCv,7,False,False
BedjlU,BMNjD,96,False,True
kLIa,YWiNxfLb,66,True,True
LjcFOUXLH,ibUQTVqe,72,True,True
YOD,xeRQ,68,False,True
jhGGdncCnR,BOaluZQUzB,77,False,True
mr,qDDRfTK,37,False,False
qdbxc,pJiho,68,False,True
wV,rMp,77,False,True
Egj,JeEU,3,True,True
cikcL,UzBZNJbpi,29,False,False
OJEBaV,sbDr,70,False,False
HXPdXFHiXU,keXV,8,True,True
GhErK,gw,38,True,False
hFkhDmi,hHhuDTYS,25,False,True
RrhNnrxzV,wGvItF,6,True,False
DFovfLl,yehirhdaHY,30,True,False
sAxqRURRr,Xxo,62,True,True
ZGC,OiXbRAuqhl,23,False,True
DuqUyZwqC,VgBqcp,60,True,True
CUXrVrR,fuNm,62,True,False
XrT,mDE,62,False,True
xvhDIH,zRiws,50,False,True
iSPuu,auV,97,False,True
xbeNEyZLsq,kaBRh,79,True,True
XuijXgYcQ,hUXxCwLdw,61,False,False
NuBkdfhX,UIZFsg,54,False,True
IeaOucRAol,aQroXfo,39,False,False
QpGI,mXZamc,23,True,True
ttKBrzBxh,BleJyzqF,97,False,False
cKboWVmrE,gWEcnah,20,False,False
yYKuZfz,Yr,86,True,True
eCLeZBlu,qF,97,True,False
jjvuPiR,KZPj,49,False,False
DQNdbh,GqwUcIUs,73,False,True
YsFidQ,pGujql,53,False,False
GyHEE,yuCy,3,False,False
XmghoGgkr,hVGWxlyN,40,True,True
aNsx,qIKJ,99,False,True
HHroGoMwot,vDJCk,20,True,False
NIChgNN,ETKKP,25,False,False
wzBMXg,GHQagI,49,True,False
MMXirqhPMt,qoefARMI,56,False,False
tnKpl,ygqm,61,False,True
YTssieZt,PnBsgHs,15,False,False
yOncp,EwdJYh,56,False,False
yncYvJAu,niFBI,100,True,False
sGecRzMC,FZCdzNpP,58,True,False
oll,SJpxhJtZ,75,False,True
txNGeABo,xyAcUwC,42,True,True
UlozV,qvUM,34,False,False
JcVfy,Zpni,10,True,False
wwLnx,LOwXOpw,75,True,True
jHmqiZ,WwJzeO,67,True,True
GyHEE,wiwIVgNpy,85,False,False
lV,Rgjx,51,True,True
Cw,MasHYqLwP,93,False,False
CUxrpNRdV,qDOkNdK,28,False,False
iEZIIKlHr,RHkxrwi,83,False,False
OzOZJsIT,Mtq,11,False,False
lihkYTVm,HHlfW,24,False,True
Fajg,yxeOHAX,8,True,False
cBKT,MuuSnX,7,True,True
HsfbRTpKvc,cXyb,28,False,True
cVy,fNvxWG,2,False,False
LTdU,waAzv,56,True,True
aGzjYXT,bVckSDqKSZ,10,False,False
EZJCy,LuxXFwLj,80,True,False
HOYn,syte,58,True,False
tFtOgf,rKmfH,1,True,False
gTTaBvDC,ifnTCOu,30,False,False
AChcUPbFC,AQpxabvHU,44,False,False
ARbGIg,YuMvcuOxe,84,False,True
rjJkwurB,uZQR,44,False,True
DJEaGtqVO,xDAY,33,True,True
UyviiTN,dPMCUuJF,10,False,False
LcM,JPCWvCnFJp,9,True,True
AbveE,nx,53,True,False
EYjeHOPMP,cBbzQMKpE,60,False,True
KgIZtiwy,zra,99,False,False
KwfMDW,grRdEV,51,False,True
twEs,yLPtTKGdy,19,False,True
cKaPUXzLvV,wSFzrT,83,False,False
LGUvT,FWci,22,True,True
ZYDRhk,EwImn,100,False,True
sgUhDgh,lnP,70,False,True
Apk,FjMbHF,79,False,True
Xhozlv,zAplzn,18,True,False
ux,vTrvpp,79,False,True
qtbfgaMysI,AhN,52,True,False
uhxKSkitrx,zcHwaeDaEQ,19,True,False
EmmXNmt,zC,76,True,True
ZQAeYyS,HyovLlhk,75,True,True
OToaye,Ybq,87,True,False
TEaHV,tzJyFDPlGp,50,False,False
KWEwjslb,EnMeuaXB,64,True,False
SkyovCHaU,LtMft,58,True,False
lrxGc,sloPMKqky,100,True,False
UZZjEXzNuu,FnNdgqgC,88,False,True
qnEz,DDwPMmZhI,28,True,True
dBPawySyBY,jRHOGPjOJJ,26,False,False
ByTaVDT,vFNhRIqKP,27,False,True
FwaKGZY,PkTLV,84,False,False
Kk,yuCy,2,False,False
gQxu,Nk,31,False,False
MRtrFDM,KtH,51,False,False
nmuYnJn,bhVqMOLXbP,36,True,False
Oyyo,bNNyVA,23,False,False
gNRloVqda,hmVPuEQV,76,True,True
Ojgla,jseGHCLOT,78,False,False
aaYDDUJt,YuGvvWTVq,88,True,True
hYAvCxju,AVBbQ,4,True,True
RoqIfKoZw,xsJ,41,False,True
JWnekkAT,XgzrpiDeio,88,True,True
jHmqiZ,nPTeunfSc,73,False,False
fZSJiT,RSXd,58,True,False
LjJaRGLmB,CkgHvc,61,False,False
JMasZB,XQz,32,True,True
XYstEWEhth,BiLP,15,False,True
ITCbBr,KTrl,80,True,True
prRxm,zJe,14,False,False
LNcOliEs,GPBhpuIeEy,54,True,False
uaPrVmGDIN,FXDiD,80,True,True
QHyYPoIH,gCWx,66,False,False
RRHIW,YbHuH,78,True,True
VeDQHGaa,JaUgd,22,False,False
md,CAWhSPVST,42,True,True
wKzyzsje,QddUURy,25,True,True
hTVBXjHi,Kmui,93,True,False
iVsoOhA,rKBi,56,True,True
nMclzghuf,pvgCSvx,94,True,True
FGoy,MNCl,90,True,True
zFHCjS,rRBMWzNtw,48,False,True
aAy,JtI,57,True,False
mcnkdlxKtB,tdyCkpf,73,True,False
SbXpTsh,YicaJK,11,False,False
GOLLbyi,ziJGbvGVb,30,True,False
gOazVw,luAXpUY,65,False,True
OwlUOPjc,nMMWX,74,True,True
lMcPMAgUDs,XuFtX,98,False,True
rEu,cTZbUDMen,94,False,False
khji,ejrq,80,False,False
wXiuFmjkfp,upykyZfFqT,72,True,True
CPjDSDR,IAIrriSzgI,31,True,True
gcjHq,nOvJE,93,False,False
vKyrDmB,DlxGJn,73,True,True
DZwiPRtL,Bi,67,True,False
JHfbe,YpEbiGIn,29,False,True
qj,jzOjItky,71,True,True
tZBNhYPBD,dKnCXyaC,98,False,False
rqZBuhZsbp,keGypzO,73,True,True
ihZxDk,XjH,99,False,False
fVDwbjnwp,VExyZiq,8,True,True
QAmBP,OYvLxX,56,True,True
qldBrMFrQd,scX,85,False,False
lOYcGpRL,mmbx,17,True,True
bTB,pVu,64,True,True
LjJaRGLmB,yvRp,100,True,True
RgP,BrMVIU,11,False,True
VsNe,niFBI,34,False,False
UjP,TkW,8,True,False
ySvZRs,fPpIHg,27,True,False
rMCgPhras,rYL,55,False,True
tpHb,JYsWiiEfzl,31,True,True
XETwQK,BIkEfEurW,14,False,True
XzEsJ,SvGTJoGV,81,False,False
sEjJEOJlbR,qvUM,58,True,False
aKyL,DFFEqW,54,False,False
Lr,PFiYTsI,75,True,False
MahibGX,pOqEhOSYOC,43,False,True
SlPINqD,hnkqAClf,77,False,True
RMTOlNfvVp,ukzEoJVT,69,False,True
SsFQeV,jfIlZsUra,13,False,False
xYIUrAvMTM,biiNokw,95,True,False
ERqXMOfUn,kGhWj,28,True,True
FDvtKqY,bNcNBdU,50,False,True
GBpTigf,QhZtMB,87,True,False
XsUPlH,bRsEqHnY,17,True,False
eTDDWkmUu,Lgcv,63,True,True
gSVKqScSU,ZGApqw,5,False,False
uzxVyxQIp,quixX,85,True,True
Uud,BMIVBEL,96,True,False
OctSyIlf,yxK,43,True,False
DuqUyZwqC,niKyMklZw,46,True,False
dKvfjLDB,SPzek,80,True,False
Uxw,GvVsPHIKUi,94,True,True
aeYvsfFIe,TZYSeFib,67,True,False
dLoFLr,zWd,38,True,True
xbBKRiPMk,ccTRIytat,99,False,False
IHVerYGN,Oj,68,False,True
LflfHhw,JybtdHX,57,False,True
kvC,Hlgnge,48,False,True
nNzN,VFpQrMgR,54,False,False
pLsZw,fwez,27,True,False
tnVJ,ZNJi,46,False,True
xfESc,vGuAQmjhy,63,False,True
RZSNmCIThN,VzYQtWaOe,13,False,True
NGvkGXErbE,kupRoK,83,False,False
CPC,sbfP,91,False,False
tji,nodxrXrB,98,False,True
NdB,ECRigJkKH,61,True,True
OAIoUZrn,xRgs,70,False,True
ygnpZmOgIY,JBdJ,2,False,True
NQYoruf,ssjh,41,False,True
mSFTuQZk,rvI,98,False,True
WKMuwy,UdBkwggip,21,True,False
SwXv,hKqkyH,84,False,True
kXqQmF,Ul,24,False,False
MFRoUuOJ,lzM,85,False,False
bxx,db,47,True,False
kCbVeaR,EiDaUl,14,False,False
ABGzWKMm,YB,68,True,False
epNlqlQA,Me,90,False,True
JleO,pxnANt,44,True,True
ETqjA,hONOyHofP,83,True,False
yHyQwG,iZDvOrWTPU,95,True,True
ezwnFSy,apueRtiEkI,4,False,False
lPma,rlUIhlX,17,False,True
LLUMZT,zpvLUTPW,49,True,True
kmEuG,AK,61,False,True
deqgYxulu,iHyvPdonu,67,False,False
Ki,WvZ,41,False,False
AuqbvxuVi,VtNenZipkz,46,True,True
FcC,VKlAuCICqO,87,True,True
etLvFhlH,Ugt,74,True,True
qWw,nDjy,47,False,True
aIesojD,DxmLlY,83,False,False
dbB,QDs,45,False,False
tuYXUAfe,SbMDi,5,True,True
msZGaCxIX,nzFkEkq,22,False,False
rvg,xxMFmtT,39,False,True
KxDP,eJVth,57,False,False
AAej,jlxDCfm,13,True,False
gApB,BmhGePf,39,True,False
tmGCAfNDa,wPXVdz,11,False,False
CdXH,yjzfmXu,48,False,False
jgip,Me,91,False,True
MKutOgdAnO,aj,65,True,True
hbCd,wSFzrT,36,True,True
WDhyG,skwukpzi,16,False,True
NGSoiWWfW,dh,2,True,False
CFdvoGw,NNJo,6,True,True
xeKmFNrSFX,Zyi,44,True,False
hNakjBDn,GsMVwybDm,64,True,True
OPixQlFnh,OoJBC,25,False,True
LKOCzXM,ZWTTOI,85,False,False
ULjzosW,Obutg,63,True,False
nXVqWeWpw,Tjzvw,81,False,True
eXRnRnIE,mOc,15,False,True
QXUpZf,TKMP,79,False,False
cepRpBcgD,ke,34,True,False
NhipKbsove,kYMKcLjF,44,False,False
PnGdP,FfgiW,37,True,True
prIleyRvN,UBSvatk,38,True,False
xI,YVjRJ,26,True,False
deqgYxulu,OTBpBaPJ,61,False,False
rqJBCaEO,gCWx,38,False,True
aiyha,uqYhUcWddD,51,True,True
foRVuz,Sxfgsg,44,False,False
JbLkhVi,jK,70,False,True
LfD,xNCYEb,62,True,True
rFhBtZN,rVji,29,True,True
WC,KvQMbMSM,80,True,True
AJiVi,yYTAuvUFXh,61,False,False
GTBHigB,rVji,90,True,False
LmsQtu,WITjbid,32,False,True
dHqUWltCY,bE,78,False,True
lTUUzDyX,EIu,55,True,True
Ps,IkHdj,29,True,True
MyIwDoJL,rlFcvZ,10,True,True
POOWe,EFtzkFZok,87,True,False
FaX,jlv,50,True,True
UTFjXuRy,qiys,84,True,True
OzXVyjpd,DHaPQl,51,False,True
SKXtDJB,uOuBDp,49,False,True
CYLLo,fSB,70,False,True
VVlsbu,PbktZkH,89,True,True
bL,XGdhCYDF,60,False,True
QOP,BuGHc,84,False,False
Vnor,GIKPvI,56,True,False
mGS,ECRigJkKH,34,False,False
zGsDb,GcyKZZwR,85,False,True
OmVwjTDVUr,TiqQCY,60,False,True
QyQ,naKTp,27,False,True
jFoUJov,Ogh,97,True,True
eYVBhu,gneew,58,False,True
lqpfMLMvu,vyuoTNBDo,9,False,True
MUziJlMWpj,ePpTqHX,14,True,True
gYFVf,kLq,79,False,False
uMJCBUBz,QpnxfM,21,False,False
LvBBh,SAETM,97,False,True
qQzCzfN,nqfBQrDyWz,35,False,False
bTJmulgF,jbNV,36,False,False
EyNgUZH,lKziDezmzy,53,False,False
tpHb,dUKW,86,False,True
PTzAGXYf,Yc,28,False,True
caMDg,Cqe,9,True,False
maZtJ,XQXAbQA,92,True,False
aJEgGuEJSk,MJMN,61,False,True
sgFFd,UTTkJbUAT,86,True,True
AkCzy,EshXZwUPqw,92,True,False
ydoyHW,CjVQL,71,False,True
CIWcqXXE,mXZamc,94,True,False
zTttJf,SajXd,86,False,False
yYKuZfz,SMsKp,48,True,True
XcgbwhRH,VzrNIdq,79,True,True
gsy,bVckSDqKSZ,97,False,False
LTORiDAC,VeG,8,True,True
YCcPHxV,YDPiGOMS,92,False,False
ORKXJOnV,MTSjKKRnY,40,True,False
VbIyWdC,XawxUoro,89,False,False
XGxzxUUX,gCWx,3,True,False
zBM,EMfpQTF,45,True,True
eBteRjEDNP,MsRXyCY,66,False,False
xsHmyWnAZ,dj,25,False,False
APsMEUWKBT,AiWIn,41,True,True
SKbKZkILPG,JfeQwWbV,34,False,True
uyO,zTl,89,True,False
kAd,lYnIjalW,62,True,False
PMAH,jYvpCC,39,True,False
PiOOz,xWpREx,83,False,False
VZsf,os,43,False,False
XsWY,puN,31,True,True
gIUPfyv,nfBNOkaJiR,65,True,True
YJ,rRBMWzNtw,47,False,True
MfG,fTjOv,44,False,True
HvxVEDeYoL,zL,51,False,False
iPRGJgWL,wwx,99,True,True
NB,nlGuuAl,18,False,False
kppjXgNoe,EPJcn,76,True,True
jntwhciw,TiDSymIn,77,False,False
pZT,xOl,55,True,False
OcBnXJ,XjH,53,True,False
NYLtjbolj,VK,70,True,True
RHRjhXNmWd,pPRWonG,41,True,False
Uhn,ZLc,52,True,True
qcPJXM,LyVPUxN,27,False,True
IHbsQC,IhwF,45,True,True
SPkL,falNe,50,True,False
FaX,zra,93,True,True
rAJdfOKEg,SCc,36,True,True
tOfp,jzg,47,False,True
IgO,jwDhCLYjz,81,True,False
vONtGecldi,gCWx,62,True,True
ZGC,SE,44,False,True
kCxsslKcG,QFJZibyD,34,False,False
VIEn,Dh,31,False,False
vVKNGAu,Zyi,13,False,False
gvDeP,JFmSPxv,20,False,True
lpPDv,RT,1,True,True
xjpLYWrJ,pWKvaLBJ,64,False,False
CaRG,YyQaekI,5,False,True
jyETLbRq,ZJien,21,False,False
KL,jIPeENDtT,53,True,False
nchz,xseGRV,79,True,True
BSXmixip,kBvjMTDgN,50,False,True
zP,zfgqXh,16,False,False
rdXUmgu,OTcZgJrIcS,95,True,True
mfilVQbzb,PsHhwSkjR,6,False,False
xbeNEyZLsq,ihvvTjsST,4,True,False
ruI,wSCXeXjyU,81,True,True
zIUtzP,qJVuKrI,85,False,False
siyq,CzpCmCa,42,True,True
PdMBfFFy,WAUyh,44,False,False
amFW,sccQSNi,60,False,True
yFXFczD,FJJMxCzJf,21,False,True
yjzSfeu,ijhSG,47,True,False
XOQNEI,dlXeY,37,True,True
LKRPOYrWI,Ch,27,True,True
oZscIrrfVZ,PvW,7,False,False
VsNe,ExuBJa,54,True,True
IyAcbixQ,LCByTKXwZu,67,True,True
ySHYcuZAj,eLSzu,15,True,True
uOwsWF,kmJ,71,False,False
xHKtPo,HketzRm,45,True,True
wzPkTZr,YXis,26,False,False
HsfbRTpKvc,jCotuLuyZd,64,False,True
FIyRSGQYn,replI,81,False,True
CQPHh,CdlwB,6,True,False
totfAFw,vB,90,True,True
QppjYQ,LgV,32,False,True
FGopP,wCUNC,72,False,True
hQgdNRUT,JFimOpuRm,43,False,True
GXknxaBJJQ,JEODNiSgti,32,False,False
xXE,gIhQqG,81,False,True
AChcUPbFC,ISDiZfFPDF,65,True,True
eMdLmclau,cXkBDXrYUg,8,True,False
RuCLYzqHc,ZGqNdZaXq,40,False,False
cKaPUXzLvV,PgkKDzRa,81,False,True
KcKF,WmK,71,False,True
vthUj,pZGqLWEdCp,89,True,True
gFdIoBfBd,Sos,2,False,True
SghoANMkN,FX,70,True,True
tmF,lfhtkB,73,True,False
Ki,nSdMZMs,3,True,True
etLvFhlH,bM,76,False,False
KDVTc,VzrNIdq,40,True,False
WyfCxycrm,tBrTRLT,70,True,True
DQSNvKTDD,jmn,37,False,False
PnGdP,GCzXjKjV,59,True,True
EkOrU,WItEo,35,True,True
wbR,sbbrM,42,False,False
mOOexwoYhb,citzB,86,False,True
NNnvnEkwpl,Ozc,79,False,False
mCZRNRa,OQNDadwUI,66,True,False
gfLbQv,gxFMZvm,28,True,True
xyus,cux,7,False,False
BCuoS,fnJzmNFxg,77,True,False
lRqbjBte,xwSwThGU,97,True,False
TkU,HOdOcvE,92,True,True
YcPNBAKg,ujTFXn,11,False,True
ERkuKQTKFS,KvQMbMSM,35,True,True
ytrSfQecO,XnZIPyfR,54,False,False
HKRH,HpOVWAjvPY,56,False,True
yQfjgLgwWd,zsGJOj,92,False,False
HdeHQD,HmRUyMhpO,60,True,True
VIoQs,qIFczEGi,25,False,True
fuWtqfLG,omSbSqX,3,True,True
dlzp,XGdhCYDF,52,False,False
LkbZ,qSA,92,False,True
rjWJ,whh,67,False,False
etgmiGRRD,mPXyaOtzn,27,True,True
WyWsb,TWo,56,False,False
zP,brlHN,89,True,False
RjdsUGXRi,wPXVdz,22,False,False
ju,Ri,9,True,True
LxkHEIDOY,SyaM,70,True,True
SglKGY,sh,31,True,False
LwnS,wv,19,False,True
wPenFEq,wb,57,False,False
YyNLouhDF,HiyiBI,21,False,True
WUq,AWoIDzoZMY,86,False,False
CPtUGgIzg,cWvXPwov,37,True,True
XomJ,Uyl,4,True,False
BkUMxmf,LrJEvmiy,34,True,True
sBMolBu,VOxOhyyVaX,26,True,True
FkSlSCEq,KMZc,87,False,True
lqpfMLMvu,jdnx,40,False,True
Nx,amAm,26,True,False
Nu,AeXeEXPvJ,33,False,True
svZlmKUeC,ltuRTPUZuS,13,True,True
AXqqmq,jlXtoTWe,62,False,True
FVsBbwnU,Ms,50,True,False
tnKpl,nMnCgbBmr,23,False,False
EcTOTLhX,CMFQqt,60,False,False
LmrmOXLR,WneDIC,26,False,False
vXd,yR,32,True,False
JaHREysW,HxyCEh,50,False,False
hAQzPCOoIz,CrPnZUr,11,True,True
IpiFPPUd,Es,52,False,True
zwD,xa,80,False,False
MHoiLHNla,yvBqUKfv,80,False,True
uW,YDeVoBs,30,True,False
mSrxvZMLa,yLJnGh,21,False,False
PcZkyIg,DsqQy,24,False,False
gpotgtZS,vteupg,4,True,True
yfu,anHvPpJy,71,False,False
HOeqLfGzC,TZJpDLZkld,38,True,False
QbPg,dlBau,3,True,False
VUPhjUvwON,blGuSkGiK,70,False,False
vSPujOZa,mPjkneY,77,False,True
rtkrxc,lBWyGC,3,False,False
VTReuytUBm,MGn,90,True,False
yFTO,HtfzG,10,True,True
BYTN,zVvcIxaCD,66,False,True
LZwrYdF,vrQ,57,True,True
UuzpJ,MlxjyCEv,4,False,True
qZijLX,XGANQIxZ,67,True,False
gpotgtZS,dMDfISBE,16,False,True
RuCXzsmhc,zyIwS,85,True,False
UZtr,JBzQzBHybz,37,True,False
cxn,Yfvn,7,True,True
lGKLTH,sHvtKkw,80,True,True
HNzk,uHnJiunBC,90,True,True
SyNKw,ahdqvEXmEh,55,False,True
sGAVEKNgFN,CYXgkbwDXz,77,False,True
FsI,xRgs,47,True,False
QwWCbYVxx,aFwPX,48,True,True
Jq,nugSEa,98,False,False
huaj,CQAJJh,35,False,True
wkUqzqq,mMJzGzDvAa,28,True,False
YxHpwmoEVV,YWiNxfLb,89,True,True
DBjx,luYzwkkC,73,True,True
yvtCj,QlNCX,41,False,False
sJfXgboII,ehIWYJQQ,39,True,False
SjOg,UoVNxWkY,75,True,True
MtdvEneyvJ,CglnWvOdu,34,False,False
jDGv,GvVsPHIKUi,18,True,False
uNPEdWy,dPlzjWlTte,98,True,False
Wy,QDs,92,True,False
KCqZbrvBD,zaaKzIwyK,13,True,False
eFRmo,PVEcv,89,True,True
VtlUGn,gVKSgkojDq,43,False,False
hJCDag,AnmgvO,99,False,True
mqzDkT,RVdTHQE,86,False,False
bdiMbjh,QEcwCwsx,31,False,True
QHSrQl,vydsttpVC,60,False,True
NvLCqb,wpkL,14,False,True
QpGI,dBYN,69,True,True
jHmqiZ,cXt,12,True,False
fdKGne,BqbSowcBEO,25,True,False
NuBkdfhX,zrSUk,24,True,False
LIaQQRc,FnNdgqgC,14,True,True
XYHfFoXFT,Oi,2,False,True
kfQJkWjsIa,iPtyk,7,False,True
JcALYOlcj,mmjsUp,94,False,False
bkG,ItzWA,11,True,True
AomgpOMyA,ngAM,93,False,True
vUUtnlper,IUkZc,93,False,True
JcVfy,YZisH,59,False,True
BvUhxpq,IrxFNs,91,True,False
eWn,Hqcve,26,False,False
lpHz,GmopNv,84,False,True
gFaCMa,yUdQk,78,False,False
oCHR,oldUwAg,73,False,True
vSMeZuXA,prbSI,55,False,False
Dcd,KvQMbMSM,2,False,True
fQvnz,RKrlv,4,True,True
pFxjTQ,BAPVz,77,False,False
wOQZBYERzT,fRgkLx,53,True,True
XhG,Vtwut,29,False,False
peNHJWxpvn,qzszPN,82,True,True
qIzVTgD,MzdvCuUdm,65,True,False
nAAyAQ,TZJpDLZkld,62,False,False
pbLV,KXoxwHm,90,True,False
EXlPzs,BQv,25,True,True
jzT,mtDmyAhUYF,16,False,True
Fyeops,dcdtVQCVyl,97,True,False
ipnnoPMqhN,gdZPEd,37,True,False
blZ,SdvFYFxj,9,False,False
KD,uYnm,85,False,True
HdeHQD,SyaM,8,False,True
rmMl,yOXGWQ,39,False,True
aqsueiYd,WOqdfUD,68,True,False
NaczLm,HCZ,22,False,True
jDP,TkAlH,7,True,False
xxhaUZ,VQy,26,True,True
UBtAA,QlkGWfYpb,73,True,True
XyQIgCH,PnvNUDows,85,True,True
IpGzJmfpez,OYOMPsmMF,2,False,True
VUPhjUvwON,rnfzysFjJS,60,False,False
MvIf,UOh,24,True,True
OHQnajfoHJ,VcqTUoWir,44,True,False
pxBnsh,rEMLnQf,78,False,False
yKjuw,iDTDgjVowg,57,False,False
XtNlyEa,hCE,35,False,False
mbflqcp,jdfV,91,False,True
PHfwASVVF,UdNfyuISUS,31,True,True
tyrTiJ,prCLJ,29,True,True
ErnPdd,DbYAPy,90,False,True
jqZNiel,wezjs,65,True,False
oSBdRtct,sFAYj,87,True,True
jINaG,nXR,81,False,True
WQoKKJCKG,ozpmkjsJOt,23,True,True
CUM,UUufTHvO,93,True,False
kiiRiJa,VqawD,90,False,True
JvsVElJDZ,DKobPlgVRS,60,False,True
aZvMRk,ftmMtKo,85,True,False
ndkd,OYHFQtj,98,False,True
HQa,sEN,84,False,True
tu,YVgseYHA,7,True,False
VJKjEPY,mPjkneY,85,False,False
nOK,aFOzasEHUF,31,False,False
APsMEUWKBT,CCUGQVA,94,True,True
rQkZVHx,GffGShL,68,True,True
zxQggYY,xD,92,False,True
zyjmePFyY,wXPtjRnMT,25,True,False
vm,VQy,19,True,False
IySkcHznzS,ECCcnVj,18,True,True
CwWLR,hLaPF,34,True,False
NTG,ypD,25,False,True
OxczaKlDfP,vLhkhPv,18,False,False
iBqmrDVGUS,hMZt,25,True,True
YELit,lIsmaiJ,78,True,True
PonKrPm,MklYNWg,42,False,False
HgF,vnvFKdZY,25,True,False
gLmbRmp,yhQrNXz,41,False,True
cZdqUjtFjV,yXeGSZIwH,65,False,False
BFwh,BAPVz,44,True,False
huHEhdy,gEtEg,100,False,False
CaYrc,LAdFGf,21,True,False
owmUVO,NpbToOu,64,True,True
RVippQx,AuNInm,32,True,False
cgvpHRa,tCsKq,28,True,False
ULdVSmzj,UEbViZ,33,False,True
AZn,CQFKLUQVfw,1,False,False
XnwOK,mUwDz,94,True,False
fdKGne,zUH,94,False,True
LJRDgRos,BRWl,11,False,True
xksNEiX,tnX,17,True,False
GxMzPNP,LXkvq,19,True,True
qmvEMG,WhIfUKD,25,False,False
fY,imEpMtX,39,True,True
bK,sqHbD,64,True,False
xeb,VOxOhyyVaX,91,False,True
SnCxuw,fjdafJ,59,True,True
YRBO,FQM,25,True,True
IPjWOLfw,WWcOgmHHqT,23,False,False
eAoXucK,LAz,60,False,True
eswdjP,rEMLnQf,69,True,False
HSN,eWSiBUd,7,False,False
cB,XnZIPyfR,2,True,False
wkUqzqq,uAutshxeTT,27,True,True
sSRfDoyy,DtL,4,True,False
XJZ,ACDnNT,15,False,False
ieqCjiaXr,VUEtwaneg,84,True,True
qalnqTn,EIl,26,True,False
VDgiolhai,EiiaUKyUCF,78,False,False
Pmp,OhyFsFK,70,True,False
rgCAjsNcL,eEnTTPTO,91,False,False
vSPujOZa,bqoqtVC,47,False,False
ZbYzQO,lhMjZnqL,66,False,False
EGcEDfH,hgsqFkK,11,True,True
jMgdSm,uWvFI,8,False,True
GRvpiYfs,rxm,53,False,True
PH,TiqQCY,67,True,True
RvG,wgrOOEM,26,True,True
QkpGHxSIe,hQmkwN,65,False,False
HihqriwK,zytdxiVhu,100,True,True
LCaqIbQgEg,NjBrMqVt,67,False,False
MlwOY,lLG,65,True,False
nSLAUgmf,Ndn,18,True,False
fD,fAum,94,False,True
sNXDnhNR,UkSO,63,False,True
WRdZrVOli,HXx,36,False,False
Qs,rjcjbOxM,11,True,False
woHTc,jBFdNEth,47,False,True
MyIwDoJL,AZiexrgfoI,24,False,False
trkHywRI,vcKgX,68,False,True
tYaIft,NTZn,14,False,False
umMNwNORP,dzTqiB,14,False,True
dCtJBK,pTDjXxGnm,46,False,True
sqRzUF,ah,33,False,False
DPWq,CzpCmCa,69,False,True
mnnwwTyUV,SwiSGxtS,30,False,False
nswUI,zbRcF,20,True,False
UCBzaIWa,WWKHWKOxS,4,True,True
owmUVO,ZOa,36,False,False
UDirOb,MvStF,66,True,True
MuRM,KE,52,False,True
rpCTdRV,xfT,57,True,False
YHgqVc,ur,6,False,False
hQxOhlJaL,fGdImm,89,False,False
fuWtqfLG,SesD,73,True,True
OPe,gEHH,77,True,False
NkkAb,ajXTsYq,41,True,True
bIYMF,ZNofMBsPE,35,True,True
zqPeWLCsd,yHlLojcR,31,True,False
GMmw,etI,86,False,False
QREogRrHQk,pnmcdqOZ,96,True,True
xprE,axbCwXTIZ,35,False,True
vSPujOZa,QWnmLD,82,False,False
FZlN,wnp,34,False,True
PhaixPfhLV,Dh,60,False,True
eaCddOU,fVkLZ,89,False,False
kgdMMZ,QHuh,47,False,True
VHZL,eNr,88,False,True
zeZ,tiRuObNmzv,67,True,False
OToaye,mCNMH,98,True,False
EC,gCWx,23,True,True
jntwhciw,dPLRLHUpu,50,False,True
PNVKDKLcPD,NhZ,93,False,False
Tly,gDHUxqsIFs,66,False,False
SDIZoM,XQz,5,True,False
JsZYQCu,QFJZibyD,27,True,False
OaKTrow,QQvQirGkCX,44,True,False
aNsx,jBmZ,94,False,True
IUKHcCirGI,fPZfWlak,68,True,False
TYofx,zQGylt,94,False,True
kRIASRBC,qH,10,False,False
uOwsWF,rrl,24,True,False
LNWQZWUG,wt,82,False,False
ULkc,JxtYdGoE,36,False,True
hQJr,BeKeb,87,False,False
BggQgo,TkYzOb,51,False,False
kMYsaDtCVI,OGAknRPSd,84,False,True
bDY,ah,62,True,False
zY,UC,79,False,True
KPxEzf,riY,77,True,True
iBqmrDVGUS,qFovkJoPjC,12,False,True
vRStXJceT,WmMaKH,41,True,False
