UserTag,ChatId,Date,Hour,IsAdmin,MutedMentions
nicholasrogers,qH,2021-08-21,22:52,False,True
bjones,fRpX,2023-06-15,13:35,True,True
hernandezemily,WmPQkqjr,2022-05-25,13:32,True,True
vrobertson,pPvErAzC,2021-09-01,19:50,False,True
jonesangela,lLcRQtrW,2023-01-16,04:23,True,True
timothy46,VXe,2023-01-22,03:36,False,False
stevensdebra,lgfNhrv,2020-01-06,12:56,True,False
racheltaylor,YERLxPJg,2023-06-03,00:16,True,True
angelafowler,OxpbN,2022-05-03,02:45,True,True
rebecca49,kDdZzrL,2022-02-25,19:29,True,False
robertpowell,qetg,2024-02-22,03:08,False,True
jacobsann,FMuZ,2022-08-24,19:31,True,True
ntrevino,GvVsPHIKUi,2023-03-12,10:34,True,False
bgray,biwAg,2024-01-16,16:06,True,True
patrick17,KKqFpec,2021-12-18,15:22,False,True
estradachristine,UnmmmQUtE,2022-09-14,04:04,True,False
deborah69,jgFAHRS,2022-07-21,08:08,False,False
timothynguyen,nToz,2021-08-21,17:02,False,True
scottnicole,kpUQfGedu,2020-11-08,10:02,True,True
philliprichards,qqzjcd,2022-05-09,23:31,True,False
karen48,WAUyh,2023-12-24,08:37,True,True
hernandezjames,TmJsgTUbFl,2021-11-18,01:42,True,False
michellemarshall,fSRAMVN,2023-08-30,17:31,False,False
ricardo03,ldJHx,2023-11-16,04:21,True,True
amymiller,XtvlgnTy,2023-04-25,19:11,True,False
johnmatthews,JaUgd,2023-09-01,01:34,False,False
cynthianguyen,rrrc,2021-05-14,17:49,False,True
brewermelissa,sJyBPPH,2022-07-24,21:27,True,False
baileyhenry,bCtVpHEq,2020-10-16,15:16,True,True
laurawalters,bAauHFXt,2023-08-09,05:42,False,False
nicolecummings,BFMHsDBCx,2020-11-24,20:34,True,False
jay03,fZIW,2020-01-12,00:03,True,False
hallmichael,mCGBAd,2021-12-20,02:21,True,False
odomryan,CtUMf,2020-09-23,23:04,True,True
seanwalker,fBDiTKzpNk,2024-01-15,13:05,True,False
shelia06,Lo,2021-07-23,20:21,False,True
renee67,lVJf,2023-06-17,08:12,True,True
adrianmartinez,LEhW,2020-11-14,01:34,False,True
kimberly63,BAPVz,2023-01-20,13:50,False,False
oscarquinn,NUEeXhmuIY,2023-05-30,07:05,False,False
whiterobert,YOPIg,2021-01-12,16:22,False,True
carramber,qKL,2021-07-03,06:05,True,True
nicholas33,ASLBAfuoG,2022-03-12,07:59,True,False
josehart,xvfGd,2022-03-22,12:23,False,False
floydamanda,uZQR,2021-08-01,05:59,True,True
terrance20,iJJIGIuN,2021-01-25,11:05,False,False
wsullivan,QXFVKTAD,2022-06-12,22:52,False,True
bryan52,aEmuUytjTj,2023-05-21,21:40,True,False
drichardson,tHZWh,2023-04-07,11:33,False,False
howardamy,wCUNC,2021-01-28,18:07,True,False
hallmichael,sbfP,2021-03-28,08:23,True,False
preese,AlIOy,2021-02-11,19:33,True,False
ybrown,rQtiWvON,2021-07-15,23:38,True,True
xarroyo,pqC,2022-12-08,21:28,False,False
christopher75,oIGTsYFtM,2022-08-09,23:40,False,False
abigail25,EWC,2021-08-21,02:53,True,True
qberger,te,2024-01-13,19:55,True,False
davislisa,UYaNsnBfK,2023-09-13,14:15,False,False
skinnerbradley,fSsbuz,2021-09-28,01:05,False,False
lmichael,JFIsCwLAIv,2023-06-07,10:52,True,False
michaelhorton,aejo,2020-02-12,09:51,True,False
briannaday,LfExg,2022-09-03,17:34,False,True
marcus24,XgrYvZCk,2021-09-15,17:33,True,True
perezchristina,CJljxAI,2023-09-30,21:57,False,False
nholmes,RWFnUg,2024-01-16,15:52,False,True
beardvanessa,RFVOBwiPZ,2020-09-25,01:51,True,True
michelleschmitt,rEMLnQf,2021-09-04,21:23,False,True
ehenry,RmDaWpHYJ,2024-03-16,05:31,False,False
samantha73,BWyy,2023-06-06,11:31,False,True
knoxmaria,cABULT,2022-08-11,16:23,False,True
dbarnes,cXyb,2020-09-25,01:44,False,True
briana08,spr,2023-11-23,09:04,False,False
bassdavid,Ndn,2022-11-07,06:40,False,False
lgordon,wewKPs,2020-03-30,13:30,True,False
iweber,TBtxt,2023-09-03,15:09,False,True
cardenasregina,pnGIWYR,2020-12-22,15:04,False,True
barnesjoseph,RCTXnhYAfW,2023-10-22,11:32,False,False
laura91,dCtltvqSS,2022-03-16,07:19,True,False
danielle33,ieNCME,2020-11-07,04:37,False,False
edunn,SbbYYak,2024-02-29,18:03,False,False
timothy11,WITjbid,2023-01-12,02:18,True,True
thomasmayer,toQEO,2022-07-15,18:45,True,True
smithmegan,yNVdrg,2020-10-14,02:21,True,False
ilee,HtfzG,2020-10-15,00:13,False,False
williamwalker,OTBpBaPJ,2021-07-20,15:38,True,True
huffemily,wiNBjr,2023-12-09,16:19,False,False
nguyendonald,dkxZGvzWaJ,2020-04-23,14:07,True,False
josephmills,IMbNuuxf,2024-02-15,18:37,False,True
barberdavid,lPyD,2021-07-07,22:58,False,True
kristin91,sIvWjrgxrq,2020-09-23,01:42,False,False
joel87,rWy,2022-03-28,00:33,False,True
unavarro,vDJCk,2020-12-03,07:53,True,False
jennifer95,MVp,2021-08-28,20:40,True,True
fvelazquez,qztt,2021-01-10,17:38,True,False
torresmeagan,zkYJK,2022-03-06,23:32,False,True
david50,EWC,2024-02-04,18:45,True,True
gabrieladams,MvStF,2024-02-26,19:25,True,True
sara95,JFmSPxv,2021-06-02,12:57,True,True
davidlong,jBE,2020-03-09,03:45,True,True
gcampos,ta,2021-10-22,16:33,True,True
huntcharles,vPt,2020-03-20,11:38,False,False
mariacrosby,NhfLhELYT,2022-02-16,16:40,False,False
stacy90,Fb,2022-08-04,12:00,False,True
kmurphy,WG,2023-12-19,01:28,True,True
xking,jqicvTPzg,2021-03-23,19:00,True,False
owalton,DrDks,2022-04-05,21:29,True,False
johnhowell,YLAbyZrgmu,2020-05-25,03:02,True,True
barbara47,gWEcnah,2021-08-30,17:40,False,False
yrobinson,CvkgQ,2023-04-05,06:27,True,True
patriciafox,qNPKdD,2020-02-26,00:06,False,True
boydbrandon,jBFdNEth,2023-09-13,00:45,True,True
shannon23,IJyShYtJw,2022-10-24,04:36,True,True
turnerdaniel,LkQ,2020-11-08,05:53,True,True
butlerjay,FcSDzMr,2021-10-25,05:55,True,True
rossgloria,zpvLUTPW,2020-02-04,01:32,False,False
ibryant,anKo,2020-06-05,14:25,True,False
riveratimothy,HRzKCwJJjZ,2021-04-26,16:43,True,False
qharrison,sLrDciiYk,2020-03-12,02:04,True,True
burgessalan,JPCWvCnFJp,2021-04-08,08:50,False,True
michael03,gyM,2024-01-26,21:09,True,False
bcampbell,CzASpaDWG,2022-01-26,06:25,False,False
elaine48,NdW,2022-04-03,10:23,False,False
campbelljuan,rMp,2022-09-01,13:17,False,False
salasjonathan,gEtEg,2022-07-25,02:49,False,False
markcooke,fLlAjaOf,2023-04-18,22:05,True,True
wrightcassandra,FPBnHZ,2021-09-15,22:58,False,True
daniel71,UuW,2020-11-14,19:55,False,False
jenniferwebb,jzg,2020-04-16,06:43,True,False
ecombs,rxm,2022-02-24,11:40,True,True
gfreeman,WCFj,2023-04-13,00:17,True,True
maria21,MhU,2022-12-22,11:42,False,True
beckerkimberly,AQjFJRhH,2021-01-28,20:43,True,False
qmadden,WBKA,2024-04-08,22:43,True,False
zimmermannicole,hNYI,2021-07-19,02:13,True,False
clementsmatthew,WneDIC,2021-10-17,04:04,False,False
fergusonjudy,OMvs,2023-12-19,11:21,True,False
kramerdawn,HtJb,2024-02-07,20:28,True,False
brianmeyer,OpzwXnNgyH,2020-04-02,15:51,False,True
shellybrown,VKnBQXG,2022-03-13,06:23,False,True
ronalddowns,NyHxV,2024-02-24,20:12,False,True
ybrown,QoTpQumrnk,2023-05-10,18:59,False,False
smithkevin,DAvecLrdN,2023-02-07,04:11,True,True
myersjessica,qijCLVY,2024-04-16,07:51,False,True
abrown,PFM,2022-01-25,00:50,True,True
juan67,sUDkYUelmx,2020-10-20,12:30,False,True
johnny29,wXhudY,2020-05-07,20:27,True,True
jenniferlee,cAaXyicrPa,2020-11-28,07:50,False,False
rebecca45,WneDIC,2022-03-11,16:08,False,True
whiterobert,mUOOVcqhzf,2022-04-14,08:09,True,False
heather40,lIsmaiJ,2023-05-23,15:17,False,False
russellsamuel,TbyhObB,2020-06-23,02:47,False,False
kimberlyhart,WvZ,2021-05-04,09:31,True,False
gerald61,qzszPN,2020-09-25,21:06,False,False
amyvelazquez,LucnE,2023-10-12,22:13,False,True
brookeconrad,BdkVGBPr,2023-06-25,14:41,True,False
frankcarr,ryrlCr,2021-11-01,11:27,False,True
connerjose,GC,2022-12-28,17:35,True,True
glara,aZqYgYGncr,2020-03-19,21:09,False,False
clarkejohn,zC,2023-05-20,14:58,True,True
gibsoncrystal,cX,2023-06-16,09:36,True,False
angela18,nOFFfAzQf,2021-01-10,21:34,True,False
donnaowens,Mfzln,2021-02-15,05:34,False,False
johnsontheresa,DAKT,2023-06-14,14:34,False,False
ruthmolina,bNcNBdU,2024-02-13,06:53,True,True
ewingjessica,MSlLZBy,2023-03-22,07:02,False,True
rosewilliam,ouCP,2021-04-28,08:54,True,False
dgriffin,BXMZnsWHKm,2020-05-22,00:38,False,False
aaroncaldwell,ePpTqHX,2023-04-29,18:06,True,True
thompsonbrian,oi,2020-05-24,08:36,False,True
destinyjackson,VeG,2022-12-12,02:17,False,False
hodgetara,spNo,2023-11-12,12:50,False,False
joelfreeman,IsWUas,2022-11-03,12:50,False,False
norrisjennifer,fjDkzhBby,2022-07-02,22:07,False,True
hammondmargaret,ehIWYJQQ,2022-10-10,08:22,False,True
tracy74,mc,2021-09-21,23:59,True,True
wburns,ceSqCVIPId,2023-09-27,21:10,True,True
james97,PYjCKui,2024-03-03,15:17,True,True
youngcolleen,doaEKl,2023-02-05,21:27,True,True
martin19,sYUA,2022-05-03,16:18,True,True
davidpowell,UnmmmQUtE,2023-03-21,02:52,True,True
eatonsteve,YlIUmsUWP,2022-04-06,03:51,False,True
mirandamelinda,FyMVdJ,2023-02-10,11:43,True,True
mallory85,PRqjYWNEHD,2023-01-30,14:09,False,True
brandon29,MCfeh,2021-07-06,18:50,False,False
halebrian,rwWkdDz,2023-09-21,10:02,True,False
hollowaykrista,PYjCKui,2022-11-14,14:41,True,True
lauraobrien,lLv,2022-09-21,02:59,False,False
jennifer45,viyhUJ,2023-08-17,19:59,False,True
gilmoregregory,vVoHGSPDd,2020-03-14,12:15,False,False
award,uaUDaY,2020-08-07,07:10,True,True
sweeneyscott,UIZFsg,2023-06-08,14:05,False,True
samantha65,VOwZaPYYO,2023-07-03,04:30,True,True
dawnsimpson,RkbcNDgrVU,2021-04-08,09:24,True,False
jillian13,aHcWiVrhtt,2022-02-16,17:57,False,False
jessicaking,doaEKl,2023-02-27,20:26,True,False
elizabeth41,WSoRszAhrZ,2021-01-23,20:29,True,False
zruiz,EDydkP,2020-12-16,20:16,False,True
estradaelizabeth,ZLgxRsU,2021-06-03,02:48,True,False
gperez,cWGaHT,2023-05-20,01:24,True,True
susan48,xquK,2020-02-21,03:34,False,True
snyderleroy,OMEKEyWSc,2021-06-02,20:32,True,False
sharonperkins,IqG,2022-12-26,22:22,True,True
fuentessamantha,zUPpPsgrtt,2021-01-13,04:50,True,True
robertpowell,cIRwPIsrhc,2021-08-05,14:19,False,False
zgonzalez,MzdvCuUdm,2023-06-08,10:36,True,True
dawnbird,RvFvZYQ,2024-01-30,15:21,True,True
amyriley,fe,2023-01-29,09:11,True,True
christopherbaker,YGMssaL,2023-09-01,00:22,False,True
rebekah66,rRBMWzNtw,2021-08-04,13:03,True,False
echan,DLevtld,2022-05-11,22:31,False,False
cmendoza,mlsROAi,2023-09-12,09:57,True,False
ygibson,DeyV,2024-02-18,13:17,True,False
huntersusan,sET,2021-04-07,13:47,True,True
marvinwilson,fFh,2021-11-21,21:10,False,True
chadwoodward,KTrl,2022-02-08,08:56,True,True
jacobfrank,oet,2020-06-01,04:26,True,False
stevensoneric,vcu,2020-06-05,02:29,False,False
jennifer10,zlcWLNY,2022-09-12,22:27,True,False
edwardsaaron,Xxo,2020-08-15,19:21,False,False
linda87,mMJzGzDvAa,2022-07-16,17:31,True,True
steven06,nJyLprloWv,2021-01-23,06:02,False,True
fischermichael,RwEYMxGD,2020-07-02,06:49,False,False
wthompson,BOKyf,2020-03-09,22:03,True,False
emccarthy,mlsROAi,2023-06-17,19:15,True,True
ramirezsherry,EafqvfF,2021-08-15,16:39,False,True
mistyhart,NuXqg,2023-06-16,16:16,True,False
jacob39,KPzLhXXT,2020-03-09,15:46,False,True
laura90,JeEU,2023-12-25,20:08,True,False
andrew75,kmH,2021-02-13,17:06,False,False
michelecarlson,LajkDx,2023-07-09,20:58,True,True
bensonhoward,tgNkJP,2023-08-02,23:55,True,True
aparrish,lsjm,2021-05-12,18:32,False,True
melvin55,kDoQ,2020-11-25,16:12,False,False
jlong,EPSHfq,2022-04-23,02:53,False,True
wday,LSMVhcY,2020-05-02,06:29,True,False
lucas22,PaEbsrXn,2020-04-13,07:52,False,True
margaret98,jv,2022-10-23,12:43,False,True
lori97,VZUyZxmuqE,2021-03-01,09:07,False,True
ryanwagner,LvuyRP,2023-09-01,19:03,True,False
andrewroth,vwEGJJblO,2021-12-24,16:07,True,False
dmacdonald,pWPgrhJXi,2020-02-16,05:56,False,False
ryancurry,XgibSbO,2021-01-23,12:13,True,False
michaelclayton,bbbt,2021-08-17,05:34,False,True
matthew81,XLND,2022-07-10,21:27,True,True
thomas51,ZLuGQWdDPb,2023-05-23,20:51,False,False
cgordon,Ugt,2022-01-20,20:03,True,False
websterjeffrey,GgnNptDAXN,2020-05-06,14:01,False,True
garciatravis,cusSb,2021-08-09,02:32,False,True
vrichardson,OoJBC,2021-02-17,14:40,False,True
theresaponce,OhMZSm,2023-01-09,10:42,True,False
kimberlyvelez,xtBGJw,2021-08-17,23:41,False,False
weberglenn,DTumA,2022-08-06,02:24,False,True
tatkins,OaXOG,2021-12-29,21:07,False,True
mcphersoncarl,tCzzmeYrn,2023-09-06,01:26,False,False
ehenry,NyHxV,2021-07-06,03:37,True,True
lawrencemichelle,SG,2020-10-27,15:18,True,True
jason97,lgfNhrv,2021-08-11,01:30,True,False
smithjustin,SlXe,2023-05-06,15:08,True,False
susan86,cAw,2023-02-23,10:08,False,True
kevin52,MhU,2020-08-25,09:35,False,False
jcook,sbfP,2023-11-23,07:00,True,True
colemannicholas,eMqKhuuy,2020-07-03,06:19,True,False
nguyendonald,nMMWX,2022-05-19,02:26,True,False
amyvelazquez,tBrTRLT,2021-06-21,21:17,False,True
calderonkimberly,AQjFJRhH,2024-01-27,17:12,True,False
melissa32,tK,2022-04-10,09:36,True,False
colonlaurie,oPfkY,2021-06-28,11:29,False,True
buchananjoseph,bbbt,2022-11-01,01:22,True,False
sarahsantos,ctC,2020-10-03,17:39,False,False
aaron86,uXaFVh,2024-03-13,03:05,False,False
christopher43,rcKjqwrIQ,2020-01-31,00:46,True,False
daviesroy,MJMN,2021-12-04,04:16,False,True
efuentes,ghejSuAsoM,2021-08-12,01:22,False,False
collinsamanda,eJVth,2020-12-23,08:17,True,True
daniel53,lMgOHm,2020-01-14,01:19,True,True
thomasjerry,PJYjpdea,2022-11-05,22:56,False,False
carla36,aKYOCVQR,2024-04-07,02:18,False,False
carterangela,RXiQSLdd,2023-02-28,22:25,False,True
jeremiah02,vyuoTNBDo,2021-02-25,10:52,True,False
alexanderjeffrey,RWIzpMc,2023-02-15,10:25,False,False
kimberlyvillanueva,ZvTh,2020-02-06,20:14,False,False
blevinsmadison,JoZuuAO,2020-03-08,09:24,True,True
balldanielle,VKlAuCICqO,2020-05-25,07:56,True,True
christian94,pfIN,2020-02-26,19:28,True,False
hrodriguez,dCfJpvN,2020-05-19,22:19,False,True
lpennington,YHC,2020-07-31,16:51,False,True
paula12,Ij,2020-01-31,09:56,True,False
johnwillis,PR,2020-08-03,21:05,False,True
veronica77,ruaflPbRS,2020-12-11,20:44,True,True
amandarichardson,XkfwyoYIMr,2020-02-28,13:47,True,False
jimenezrhonda,KrzN,2023-04-01,03:02,False,True
christopher32,imiHtm,2020-11-15,14:51,False,True
aaron61,jILQKxq,2020-03-01,08:59,False,False
vbrown,ecv,2022-08-01,10:04,False,True
benjamin34,qgRnC,2020-08-06,15:09,True,True
joshua40,lvqHSSdneH,2024-01-02,00:53,True,True
trevor62,KY,2023-10-20,03:54,False,True
vbrennan,LUWjFJcUIk,2021-06-28,10:33,False,False
kristin16,kkGh,2023-04-19,09:14,False,True
christopher31,Mtq,2021-08-08,23:43,True,True
kristine17,RbJIFkfz,2022-05-26,23:39,False,True
fbaker,Xw,2023-04-03,16:05,True,True
riggslisa,cuOEyN,2023-10-07,10:44,False,False
umartin,ADcXvzf,2021-05-12,10:11,True,True
cooperkimberly,UwVWczUeNy,2024-04-12,12:15,False,False
david71,YejLlcSb,2023-10-31,03:17,True,False
jesse17,ZMtBgE,2023-10-17,00:18,False,True
christyhorne,rkew,2021-10-26,02:29,False,False
lisawalters,bCtVpHEq,2022-01-02,22:26,False,True
sarah64,pnGIWYR,2024-01-11,20:31,True,False
bentleynicole,cMnnewlxTh,2022-01-10,21:59,True,True
henry11,tdXqZKng,2022-12-04,06:26,True,False
seannewman,tpWNSGHPX,2022-12-28,04:43,True,True
lawrencemichelle,uMuSc,2020-02-12,16:19,False,False
andrew83,YXkT,2021-12-23,13:29,False,False
courtney07,EnMeuaXB,2021-07-04,09:14,True,True
xbaxter,dCJoX,2020-10-04,11:05,False,True
sean23,BtRnPJKy,2020-05-19,19:11,False,True
ageorge,XgrYvZCk,2023-03-12,18:46,False,True
arichardson,GmMPK,2020-04-23,10:32,True,True
johnny07,Ogh,2022-08-21,13:22,True,True
krystal34,XPo,2020-03-25,22:18,True,False
kennethfriedman,LVF,2021-09-12,15:59,True,False
ocarter,fqBpNtt,2023-09-12,00:51,True,False
williamjacobs,ONMFInVgY,2023-01-24,13:42,True,True
westlisa,pEOKFF,2021-06-20,16:25,True,False
leegary,HMeZKSm,2021-08-21,09:21,False,False
ngibson,dHV,2020-03-15,05:46,False,True
chamberswilliam,yi,2022-05-08,02:45,False,True
juliemay,vCtHDzfv,2020-05-15,17:14,True,True
christinejensen,SLmEba,2021-03-01,02:32,True,False
morseroy,xrjehXSy,2021-04-25,20:24,True,False
emccarthy,rkBFxLLv,2023-08-31,08:47,False,False
samantharose,rrT,2020-06-12,10:20,False,True
michael65,TrYo,2021-12-27,09:54,True,True
sueadams,QzbBr,2022-08-27,10:40,False,True
fosterbryan,osrMYhPaAI,2020-04-30,05:44,False,False
gcaldwell,QrDuE,2021-07-23,09:44,False,True
zvargas,qbEFBPVal,2022-05-15,03:45,False,True
craig26,adD,2020-07-31,16:00,True,True
frankcarr,ZdYEDMZgy,2024-02-03,14:43,False,False
fjuarez,Klft,2021-12-12,12:19,False,False
qgross,dEbCgVap,2021-06-17,01:57,False,True
westkristina,unWAhxpmdz,2024-04-08,18:59,True,False
gnash,uPFujE,2022-10-28,00:12,True,False
kyle55,XXhYOAmP,2021-03-23,21:44,False,False
cooperjoshua,MNWsUl,2022-03-08,22:42,False,False
michelecarlson,IpGQ,2023-05-26,22:26,True,False
joseph52,lVvtC,2022-10-01,04:28,True,True
benjamin34,lvqHSSdneH,2021-08-30,08:42,True,True
qlewis,qM,2021-10-04,16:46,False,True
isabellaarias,jlxDCfm,2021-08-07,10:19,True,True
austinsherry,jlXtoTWe,2020-08-15,19:07,True,False
charles73,viyhUJ,2020-06-06,05:43,True,True
smithjeffery,qqzjcd,2021-08-26,16:17,False,False
smithmary,mc,2020-06-13,23:28,True,True
donnaholloway,yvZiheeB,2021-10-24,19:26,True,True
leonchristopher,wAkTroK,2021-04-25,11:03,True,True
qmcdaniel,GYx,2023-04-01,02:56,True,False
joshua55,XdXPaeU,2023-11-04,04:08,False,False
schaeferjames,WCdre,2020-10-04,17:51,True,True
rlong,uXaFVh,2022-08-11,01:56,True,False
michael49,ZvoKQMGqOT,2021-03-25,13:19,False,False
christopher68,TdJxxv,2021-02-09,11:31,False,True
stephensjason,yWKv,2024-01-01,12:23,True,False
wendyjohnson,rEhH,2024-02-14,00:05,False,True
nathangarcia,pFP,2022-10-28,12:59,True,True
walkervirginia,te,2021-09-21,10:22,True,True
cohencarla,RTkMcLojQ,2023-04-16,15:42,False,False
pblake,EaMnzXw,2023-02-05,14:52,True,False
nicole79,mkHYln,2021-02-03,16:09,True,True
carriehansen,dBYN,2024-01-13,19:11,False,True
michaelclayton,dkXuvkfHGN,2020-06-04,09:39,True,True
maxmay,zKWIF,2024-04-10,03:10,True,False
kelly58,dnCLyGluv,2023-12-05,19:41,True,False
vjones,Ogh,2023-08-26,06:44,False,True
lorrainepatel,UusFn,2021-09-10,08:43,False,False
lauraphelps,fudXh,2020-01-14,23:39,False,True
theresacherry,FaRtkvL,2020-04-07,03:31,False,True
melissa62,BlI,2020-06-07,12:50,False,True
krista88,vB,2020-08-05,22:17,False,False
bwhite,BiH,2020-06-25,08:10,False,True
michael74,LdPwUbKq,2021-03-17,21:20,True,True
brittney69,CO,2023-09-17,08:33,False,True
sandra77,OscoMMSG,2023-08-08,06:56,True,True
vbrown,idjihtwt,2021-06-17,06:47,True,True
nguyenmegan,NfXFxwtzrm,2021-03-27,13:20,True,True
snowsuzanne,lys,2021-10-23,15:23,False,True
shenderson,UVYJM,2024-03-14,15:17,True,False
ian90,pCD,2020-06-11,12:05,True,True
sarahlarsen,jQsTu,2022-09-02,18:00,True,False
allen68,qaulcherzF,2021-05-18,08:22,False,True
brownkaren,WAufRG,2023-09-14,16:10,False,True
julie86,hwhljxGI,2023-02-27,20:37,False,False
melissastephens,AkZgr,2020-09-25,18:43,False,True
parker17,PwHsDCayP,2021-06-22,21:50,True,True
kathy95,itpohcYDej,2020-08-18,08:16,True,False
larseneric,Ri,2021-09-30,11:37,True,True
browntravis,ujV,2023-09-04,00:50,False,True
trichardson,rsOqZJqP,2021-03-12,20:17,True,False
xwilson,GOtS,2021-08-19,00:29,False,True
ldiaz,leaphfUDVV,2021-08-24,03:09,False,False
ybird,XjYlmGiNQI,2021-08-26,16:41,True,True
mwilson,tnA,2022-07-02,11:37,False,False
mooreaaron,CnbirSjw,2022-07-08,14:27,True,False
ehughes,ZMtBgE,2021-03-30,05:00,True,False
kwoods,yNbYzPWqfz,2021-05-04,22:43,False,True
sara95,KqGJc,2021-07-28,15:44,True,True
vjones,XTc,2022-09-30,20:27,False,False
thomasariel,Ebq,2022-02-23,07:48,True,False
nowens,yCDH,2022-11-06,12:25,True,True
nicolemarshall,DR,2020-09-18,00:36,True,False
timothy21,kPvQY,2022-01-10,02:31,True,False
lisa63,cEvuuRfw,2021-05-25,20:49,True,True
christopherbeck,TRbSIgefdl,2021-03-07,02:34,True,False
jensenluis,ISIPokLAMY,2023-03-29,04:47,True,False
cooperdave,Ebl,2023-12-26,04:44,False,True
alexandergeorge,XQz,2020-07-28,12:28,False,True
maryanderson,tIJAnnVsqv,2022-02-22,09:08,False,True
wrightkimberly,hXIku,2023-10-24,13:05,False,True
wesley43,GEbTdDfYH,2022-04-05,22:55,True,True
zroberson,BgvGr,2021-01-06,15:17,False,True
stanleybrooks,teCtrT,2021-01-19,20:02,False,False
jesus39,qIKJ,2020-02-08,15:04,True,True
dianabaker,QUoISISrn,2023-02-06,03:54,False,False
vmarquez,QciTccppzl,2021-12-22,09:31,False,True
christophersimmons,LaVfAwbPkA,2022-02-15,02:37,True,False
brandi23,qaaN,2020-12-04,17:26,True,True
dale75,BSc,2020-04-17,11:41,True,False
hopkinsdouglas,hIkjLQc,2021-12-08,10:16,False,True
jeremiah07,XAtjugj,2020-10-25,14:32,True,True
markgarcia,cGEkvhS,2020-10-07,15:02,True,True
jkemp,OETc,2023-07-10,16:51,False,False
schultzkaitlyn,OLtPiT,2021-12-27,01:37,True,False
mcknightjohn,FqKOfpI,2023-08-02,11:31,False,False
laurabrown,bygDzw,2023-09-21,19:33,False,True
iweber,QqcpxNJrhR,2023-10-11,03:33,True,False
brianjennings,dJCvoaYJgz,2020-12-02,14:11,True,False
adamsandrea,oHzfisbJs,2021-04-24,23:36,False,True
marie29,ardjKSAhL,2023-10-26,15:32,True,True
malonejanet,zvRaNRa,2023-09-07,06:13,False,True
owebb,MhgYp,2020-03-05,09:30,False,True
farleysteven,ECXqOqjt,2023-04-26,21:06,True,True
melissa47,kGXP,2022-09-28,08:11,True,True
qnelson,hmVPuEQV,2022-09-15,07:35,False,False
haydenbill,wt,2023-08-02,14:15,True,True
joshua76,dtOYvHQcjk,2020-05-21,19:23,False,True
dennis20,GFEICMsok,2021-07-17,17:02,False,True
jonathandiaz,uNnCcapj,2020-04-27,11:14,False,True
chelsea20,spr,2022-07-23,11:13,True,False
davidcoffey,DRFcX,2020-09-09,19:12,True,True
elliottannette,Zifz,2023-02-18,14:14,False,True
brownmark,RPBlK,2020-05-18,11:17,False,True
ichapman,iTSYEXh,2021-04-17,21:50,False,False
gillespiejanice,wQmIdyynVG,2023-11-05,01:07,False,False
vancehaley,rEcGHL,2022-03-24,06:51,False,False
lweaver,Yk,2020-06-06,02:26,False,True
johnperez,gKwwqt,2023-11-06,07:38,True,True
bellsherry,MzdvCuUdm,2023-05-10,10:56,False,False
jenkinsmark,VA,2022-01-06,18:42,False,False
brownamanda,umOdo,2023-04-09,04:40,True,True
matthew51,Ccxl,2024-01-18,02:24,True,True
rbridges,BuGHc,2020-06-01,10:49,True,False
mahoneyrebecca,YqQ,2020-08-17,07:47,True,False
jennaroberts,DtJ,2022-04-21,11:08,False,True
thomas35,nCPmvyWkys,2023-03-12,04:46,True,True
karennolan,ncjJAT,2022-10-31,20:21,False,False
clarkstephanie,vitq,2021-11-19,14:15,False,False
iellison,eCpxD,2023-09-09,15:20,False,True
suarezjennifer,PaEbsrXn,2021-11-30,12:34,True,True
garciapatricia,KE,2023-05-25,15:12,True,True
barbaraberg,ezMAxcIn,2024-03-09,18:11,True,True
henryzamora,LaVfAwbPkA,2022-12-01,10:25,True,True
xmurphy,mD,2020-01-20,17:35,True,False
seananderson,lsfSY,2022-11-17,00:55,True,True
clementsmatthew,ugoLhb,2022-01-01,00:59,False,True
alexandria79,KfiFuPL,2022-05-16,06:46,False,True
cohenyolanda,MRrMxm,2021-06-17,16:35,False,False
coreyandrews,OhyFsFK,2024-02-02,12:38,False,True
zroberson,RhFbIkYt,2021-02-06,16:16,True,True
perkinsjustin,NPuBsZT,2022-10-27,10:32,False,True
davidmartin,sJyBPPH,2021-09-08,10:48,False,True
hodgeskendra,DBR,2021-09-18,12:53,False,False
wtran,zUH,2023-03-08,02:23,False,True
shawbrian,Aga,2021-03-30,04:18,True,True
raymondjessica,EWC,2022-12-06,23:19,True,False
deborah58,ke,2024-01-17,01:05,True,False
michaelclayton,enIXyQ,2020-04-01,22:00,False,True
briannaday,vHvxiL,2021-12-28,18:37,True,True
gabriel01,uOHoNfoY,2024-01-26,15:54,False,False
xjohnson,itCUDGPz,2021-12-08,16:07,True,True
melindaandrews,BAPVz,2022-11-21,22:22,True,False
gillespiejanice,sET,2023-08-12,13:08,True,False
zbradshaw,uiajenShT,2020-09-18,17:13,True,True
mistymiller,dBbMn,2020-01-06,22:41,False,False
jameswheeler,zUVnSQ,2020-08-23,09:43,True,False
fgardner,fPZfWlak,2020-06-19,08:12,False,False
awilson,TJpmVKLZ,2021-10-27,14:17,True,True
barronpamela,VbmUNn,2023-08-26,03:22,False,True
latoyafitzgerald,TZYSeFib,2020-05-23,02:16,True,False
alisonarmstrong,DeyV,2020-10-31,02:16,False,True
ashley47,rxm,2021-05-21,07:19,True,False
amandarodriguez,pWoUxZ,2020-08-16,21:59,False,False
