Id,Name,Is_dm
cTkJ,Brown Group,False
OAIA,Blair-Mcconnell,False
NoAII,"Wood, Romero and Zhang",False
wFEuAC,Hill-Decker,True
RHpEpqiL,"Kelley, Williams and Taylor",True
FyFp,Chavez and Sons,True
CHRd,Hartman-Tapia,True
sDi,"Roberts, Lawrence and Rivera",True
nszz,Benton-Mcdaniel,False
JAEgy,"Smith, Roman and Proctor",True
bJmtPCVLgL,Martin-Thompson,False
wWJby,Buckley-David,False
DMBfmw,"Adkins, Lopez and Elliott",False
eOu,Williams-Acosta,True
ZQNpEBBvs,Martin-Johnson,False
gFgFZ,Atkins LLC,False
EKtuRsLaGs,Flynn LLC,True
wNllecI,Adams-Rodgers,True
Ojlzu,"Calhoun, Allen and Roy",False
QYpZhWjj,"Guerrero, Adams and Morse",True
gMHQbl,Brown-Golden,True
zgww,"Waters, Donovan and Pratt",True
NOEd,"Howell, Taylor and Daniels",False
Aa,Sanchez-Phillips,True
IkUd,Moore-Tapia,False
EUxivElTH,Thornton-Weaver,True
uTCxABx,Collins Group,True
gvbevfA,"Smith, Henry and Sanders",True
czJaoQh,Torres LLC,True
iGMUA,"Ferguson, Douglas and Wells",True
UNUaB,Cochran Inc,False
nYewTNipX,Benson-Ferguson,False
yqfS,"Jones, Wheeler and Williams",False
vqMSfiP,Walton-Becker,False
Mu,Johnson-Rodriguez,False
DqyK,Stuart and Sons,True
mxIYJAx,Tanner and Sons,True
AYVNlyE,West Ltd,True
dRbsJfPxg,Cox and Sons,True
oBtG,Powell-Myers,False
RsE,"Jackson, Greer and Wright",False
JDXmWaFDz,Oliver-Mcmahon,False
ivj,"Hayes, Scott and Arnold",False
IhpUeXTQ,Ellis Group,True
gSnVa,Lowe Group,False
eUROXfNp,Jenkins and Sons,True
zKkGha,Smith Ltd,False
pSzgVKGSx,Gomez-Juarez,False
fzg,Woods Ltd,True
OmJeYRmIR,Williams PLC,False
aAOlBI,Brock-Garcia,True
vZIvo,Smith-Brown,True
dyafYrOZ,"Phillips, Barrera and Salinas",True
ltHEmntrOS,Wilkins-Collins,True
UfQBLNxKTC,Conley-Phillips,True
OQLIXNsAX,Yu-Jordan,True
YznWAjlA,Bolton Inc,True
uVmDOvDnt,Richards and Sons,True
HRI,"Krueger, Rosales and Bowen",True
yZWJZoXAT,Davis PLC,True
zVOwWRVV,"Williams, Reid and Wyatt",True
hxXQdLR,"Henson, Li and Green",True
KYPBxkSf,"Velez, Wade and Clark",True
AzPZRov,"Buchanan, Moore and Henderson",False
tBNer,Henry-Doyle,True
cvGxn,Smith Group,True
DheVOFFt,Navarro-Gonzales,False
kDyske,Smith LLC,False
HbqnxB,"Gonzalez, Greer and Kelley",True
oiQLpXAXCf,"Davis, Donaldson and Martin",True
mVSV,"White, Williams and Burton",True
GEpZEssTq,Diaz Ltd,False
DySdygh,"Hunter, Smith and Mcdaniel",True
jaiGGw,"Reed, Moore and Rodriguez",True
zW,Anthony-Davis,False
BxYyvHtDH,Glenn Inc,False
ypi,Johnson PLC,False
VF,Clark and Sons,True
kB,Alexander-Lewis,True
bGmZ,Jenkins-Herrera,False
jvQB,Gonzalez-Abbott,False
nILYg,"Solomon, Fitzgerald and Carey",False
sDOc,"Sims, Thomas and Rojas",False
tF,Collins-Perry,False
GSILHTxWWW,"Williams, Gilbert and Wilson",False
ZlVp,Pratt LLC,False
yIxXZyt,Miles LLC,False
NqHVcp,Erickson Group,True
vOaC,Cooper-Davis,False
SLNzR,Russell LLC,False
hTyaHjHE,Rivera and Sons,False
JnG,Smith Ltd,False
fEqo,Powell-Gilbert,True
vnY,"Morgan, Warren and Young",False
OJxAeQxgIb,Robinson-James,False
YliFE,Burke-Porter,True
rXXGXV,"Velasquez, Edwards and Pham",False
Vhh,Richards-Wagner,True
cvWodCxkUe,Clark PLC,False
FAXGycBQT,Baker Group,True
dEv,Carlson PLC,False
yssBnqBVJW,Ferguson PLC,False
jhfMVb,Hines Ltd,False
DOG,Simon LLC,True
ylreLLEZq,Evans-Sullivan,True
yHjkKMhilu,"Rodriguez, Woodard and Reynolds",False
dDMLehy,"Carey, Cook and Coleman",True
bEMQz,Perry Ltd,False
lBqKdEM,Romero-Mcguire,False
KxGv,"Ellis, Whitney and Scott",True
xMztLH,Fuller-Beltran,True
pKFOeCPXIt,"Johns, Roberts and Benson",True
nmYbs,Woods-Casey,False
AMPWmk,"Murphy, Rodriguez and Wolf",False
fiymifetp,"Barnes, Moran and Lewis",False
VfjXdGNj,Sullivan-Williams,True
BjIzRnNLfv,Collins Inc,False
xdgi,Lloyd Ltd,False
vBNEd,Day-Harris,True
NTEmojPMSb,Nunez-Owen,True
WzYJRSuwK,Garcia Group,True
zrAedYVybv,Watson PLC,False
gfVSRXRxps,Orr-Lopez,True
IztlHVsK,"Obrien, Burke and James",False
kOwwI,Coleman-Sanders,False
PBcKUnc,Davis-Dudley,True
wMkPjHjQ,Ross LLC,False
FWxfrEvu,"King, Randolph and Rios",True
sLeWEwKBpX,"Marsh, Harrington and Macias",True
JPvkmXx,May-Little,True
aLfdyHRi,"Cox, Wilson and Blair",True
crNf,"Jordan, Phillips and Phillips",False
woTngaVNqZ,Silva-Erickson,True
lmlysOhUA,Schwartz LLC,False
FGaBBEQ,Cook-Sexton,True
wImRTGtP,"Howard, Tanner and Perez",True
IzO,Harrison-Henry,False
IDfs,"Sullivan, Gould and Clarke",False
xC,"Sampson, Foster and Stewart",True
ShfDNwqLj,"Wolfe, Johnson and Taylor",True
aGzeFPhD,Hernandez-Robles,True
sTUqkFKhCJ,Hester and Sons,True
eipCwBax,Hawkins-Anderson,False
GvuoO,Turner Inc,False
wZeNoa,Graham-Lester,False
CnDYJ,Jones-Copeland,False
dnh,Lam and Sons,True
aYf,Cook LLC,False
pXbdVmSbD,"Schwartz, Esparza and Esparza",False
TisjcYbPIb,White Ltd,True
OUgap,"Wallace, Johnson and Davis",True
UXpDDMG,Glass and Sons,False
mbxaEA,"Davis, Carlson and Butler",True
KjQ,"Knox, Gilbert and Kennedy",True
aM,Lam Inc,True
XzjY,Fry-Hendrix,True
ufhutPyO,Smith Inc,True
JepNFCsN,"Wilson, Davis and Bell",False
JCV,"Hudson, Roach and Vargas",False
rYzi,Hall Inc,True
XhAcafdj,Anderson LLC,True
WrMu,Nelson-White,False
IcUvcpaZum,"Hill, Ray and Gardner",True
JAxJUrUsFS,"Bailey, Parsons and Thompson",True
HgYO,Perry Group,False
dXnTWlqYtQ,Wilson Inc,True
wMBBSMJmu,Adams PLC,True
mVxjLjF,"Donovan, Stark and Nichols",True
xMkbYSYKjL,"Mueller, Clark and Chen",False
vRSKHCZzCj,Rogers-Walker,False
aWDGUHaXeW,"Allen, Harvey and Henderson",False
Joulwd,Green-White,True
hIpA,Luna Ltd,True
bBUvct,Holmes LLC,False
BK,"Lewis, Ellison and Jefferson",False
woifKN,Rogers Group,False
wl,Espinoza-Murphy,False
ejxNoKkpjm,Bell Ltd,True
gbYRYffpP,"Medina, Stone and Nguyen",False
tmLwV,Martinez-Hawkins,True
pvuQ,Thompson-Ortiz,True
OjThVFk,King PLC,False
ciD,Knight Ltd,False
vDK,"Nguyen, Barnes and Sharp",True
qfSlS,Simmons-Davis,False
lnkMaAAIRg,Stephens Inc,False
xQ,"Joyce, Wilson and Moreno",False
IJ,Jensen PLC,True
GwixnLg,Morris-Gonzales,False
aP,King-Rose,True
TMLhVc,Gomez-Simmons,True
kSVjdghAMB,"Gonzalez, Martinez and Green",True
IrzW,Joyce LLC,False
qDnY,Peterson-Douglas,False
kQOtQXVzo,Sanchez-Kent,True
Hl,Wiley-Miller,True
outZZL,Velasquez-Rodriguez,True
NwVJcDBTiT,"Hall, Archer and Thompson",True
kLWBpdmc,Miller Inc,False
TmJF,James-Murphy,False
ltsWxt,"Williams, Carpenter and Mcbride",False
gkggch,Foster Inc,False
ARubFyUK,"White, Smith and Green",False
BrfvW,Tucker LLC,False
QHFiX,Hernandez LLC,True
bcIOFJIsuO,Clark Inc,True
DQKBB,"White, Phillips and Woods",False
WSwLypOH,Black Inc,True
EicS,Edwards-Lee,True
FWF,Torres-Peck,False
bTg,Mcfarland-Fisher,False
miIPs,Wilson Inc,True
hNdCoD,Grant Inc,False
fMVaBuXj,Bailey Ltd,True
IVnXnaMx,Rivera Ltd,True
Nq,Johnson-Mcdonald,True
vNcFFm,Casey-Marquez,True
wcjE,Blackburn PLC,True
NNeU,Ponce Ltd,True
CnMLj,"Newman, Edwards and Gibbs",True
XxT,Callahan-Ochoa,False
GQSXbV,"Knapp, Moore and Guerra",False
UAlkRdu,Wallace-Adams,False
QInJAoutQ,Warner Group,False
VNb,Gonzalez-Matthews,True
VMsMWKqhJO,"Gibbs, Watkins and Valenzuela",False
dPXA,"Leach, Rodriguez and Foster",True
ljxayvU,"French, Torres and Randall",True
Yng,Johnson-Fernandez,True
JwdH,"Brown, Reynolds and Lopez",True
UJWCxdZVv,Scott-Miranda,False
Xs,Jackson Ltd,True
yJAgxYz,Macdonald-Ferguson,True
nKdjbMeb,Davis-Mcmahon,False
mJPGQett,"Molina, Lyons and Romero",True
iGZ,"Sexton, Peck and Cervantes",False
aDPjXLZ,Garrett-Pearson,False
JttHtAnz,Wilson-Burns,False
ZlK,Barrera Inc,True
suaIx,Byrd-Foster,False
YGUtMAE,Brown Group,False
WAbujorzOo,Henderson and Sons,True
WrTDobOnpM,Davis Group,False
MLnLSOA,Mueller Inc,True
eOAl,Davis Inc,False
gnC,"Garza, Reilly and Alexander",False
fbpFjZMtJR,Bullock LLC,False
sHeZIXi,Taylor and Sons,False
ABXPR,"Taylor, Berry and Hamilton",False
zNRBNqIzY,"Harding, Jimenez and Ramos",True
hvqsronP,Barton-Lopez,True
knRMt,Williams-Santiago,False
zyb,Torres and Sons,False
XIHJXhlMjf,Mccoy-Nguyen,True
XZBgbCecHY,Fowler Inc,True
HyLKeA,"Conway, Ramirez and Peck",False
wJGGCJaa,"Skinner, Schwartz and Harris",False
nHtMvNFkSc,Williams-Marshall,False
YVXTWskTGL,Parker and Sons,False
VSQb,"Wilkinson, Ramirez and Frazier",False
Eve,"Duran, Alvarado and Simmons",True
hxTYQirmd,Myers LLC,True
bgqlnUf,"Vincent, Velazquez and Wilson",False
ScHvkAMuvi,"Daniels, Tapia and Chandler",True
RWjBFhnS,"Cantu, Hill and Johnson",False
aRKKl,"Price, Farmer and Frank",False
ejVJ,Hopkins-Barnes,True
JBukQ,"Madden, Daniel and Porter",True
xzgkk,Jones PLC,False
df,Lewis LLC,True
iyfzRhRIG,Wilson and Sons,False
hZAHq,Morris-Carpenter,False
kbFgsDC,Mcclain Inc,False
BfhsJtBHpL,Campbell-Martinez,False
tuwnPD,Wilson-Davis,True
ZovcoIcer,Nelson Ltd,True
DqQLHcm,"Olsen, Mcmillan and Ryan",True
vOoEQdOugI,Sexton-Salazar,False
EVnAolvZPF,"Hutchinson, Murphy and Wilson",False
wy,Rasmussen-Richardson,False
ky,"Richards, Gonzales and Miller",True
IwpMjmQ,Martinez-Miller,False
iBQWkfYUIS,Figueroa and Sons,False
vONmAafhGO,Hahn Ltd,True
nMvti,"Richardson, Galloway and Le",True
FAgTr,"Perry, Hancock and Woods",True
bfVdB,Cohen-Adams,True
HkOR,"Williams, Duffy and Cross",False
McSCqjbmoy,"White, Jones and Carter",False
fKbvGunRa,"Christian, Barrett and Mckee",True
jsEdooOrhR,Brown and Sons,True
IckR,Newton-Brown,False
DT,Scott and Sons,False
hneYr,Carter-Howell,False
gkAZNlMdz,"Hammond, Shelton and Flores",True
rWWhUnEafO,Monroe PLC,False
bxMRQHEws,Carter Group,True
PJvndGwv,Summers-Li,False
Loz,Roth LLC,False
WWVD,Hanson LLC,True
iayoZnF,Russo-Byrd,True
CNXkqCj,Dorsey-Collins,True
IryyJStFW,"Bailey, Park and Kelley",True
wzleqin,Clarke-Foster,False
nbVdQWjyCw,Shepard PLC,True
Cx,Vaughn Group,True
AfjkgHNJcA,"Collins, Ray and Collier",False
tOC,Holder-Villanueva,False
feawKNn,Graham Inc,False
EKjVl,Green LLC,True
CZBfD,Perry-Mathews,True
ijvos,Ellis-Conner,False
pZUR,Green Ltd,False
oj,Hall-Oconnell,False
dlcd,Morgan and Sons,True
DHT,Charles Group,False
ep,"Hughes, Benson and Mcclure",True
vVeZmni,Norris and Sons,True
kgNBi,Aguilar-Harvey,True
HwWAkfBch,Arnold Group,True
fg,Obrien-Bowers,True
FqVondbq,Thompson Ltd,True
DoC,"Williams, Medina and Jackson",True
OMnWzhbmJx,Roman-Garcia,False
EgvYiq,Harper-Norman,True
vJD,Contreras PLC,True
TUTguOPaFC,Robinson-Wong,True
LIDkQf,"Bridges, Ford and Brown",True
xfMlmU,"Dennis, Chapman and Rogers",True
FwF,Gilbert-Simon,True
iAfGMTlQE,Tate-Gomez,False
OnmJp,Sullivan PLC,False
ezPeabm,"Wagner, Love and Garcia",True
oYrFMzlin,"Whitaker, Burke and Richardson",False
uyBTbi,Dudley LLC,True
QNqRDj,Robinson-Hensley,True
Qfce,"Day, Tran and Koch",True
mHO,Moore-Montoya,True
SkyEyWu,"Parker, Webb and Miller",True
wEoy,Jenkins-Robinson,False
zHu,Kelly Ltd,True
gNJcUptDB,Garner-Collins,True
fIOaHHQQcj,Jones Inc,True
LToBHFD,Hunter Group,True
NXUCnELlXI,Davis Group,False
oHF,Ramirez-Clark,False
pnVDjA,Harris-Riddle,True
JBrqgGGXk,"Patrick, Hernandez and Harris",True
uD,Perez Inc,True
FGi,Clark Ltd,False
rwQh,George Inc,True
fcIbcM,Forbes Inc,True
OtlIn,Garrett-Wang,True
BegjnnfZY,Merritt-Mitchell,False
xsEQUuy,Thomas-Sanchez,True
mAfrMIum,"Baker, Moore and Smith",True
hdIqkh,Rangel-Bailey,True
Bbuphf,Weiss-Schroeder,False
KiWYzhurs,Finley-Munoz,False
YTweRE,Ross and Sons,True
ZDRL,Obrien-Mccarthy,True
eFzT,Lawrence PLC,True
Duq,"Bautista, Mcintosh and Gentry",False
TaiUS,"Lee, Adams and Andrews",True
srq,Sanders-Harvey,False
XfS,"Burgess, Phillips and Gardner",False
kijQFPivSf,Hayes Group,False
OfRZfzELrz,"Manning, Thompson and Martinez",True
YMyqaVB,Wood-Reynolds,True
Vz,Norton-Flores,True
kyv,"Bradley, Mitchell and Huffman",True
URQnDNF,Thomas-Oconnor,False
gTghAdCbd,Graham-Baker,False
BZOujPVdE,"White, Henderson and Olson",False
lpuPfit,Strong-Flores,True
bOFinLZ,Rodriguez Ltd,True
Blc,Sanders-Shepard,False
qWroRc,"Bonilla, Rodriguez and Hall",True
ZKKHAkh,"Evans, Miller and Morris",False
ujTQMwqE,Smith-Mosley,False
CWCuQ,Morrison Group,False
glR,Patel Inc,False
zNIxVlmcWo,Barnes-Horn,False
NZqniOu,Ortiz PLC,True
ORYwG,"Burgess, Meyer and Quinn",True
jLbMF,Ellis Group,False
CbkWKpDJnC,"Rodriguez, Wang and Simpson",False
zM,Fletcher Ltd,True
FxDnBDc,"Francis, Winters and Santos",False
MDTcE,Smith-Hudson,True
ouJvuFb,Gilbert Group,False
qXgZoHcPYa,"Bray, Wilson and Quinn",False
lVmjD,Roth-Compton,False
wOQYN,"Patterson, Martin and Ward",False
gTn,Richmond Group,True
dfZz,Oliver PLC,False
rOhMVlpS,Peterson Ltd,False
FlsMTyaPs,"Brooks, Walker and Ramirez",False
IwKDAu,James-Becker,False
YgmyhyRQPp,Manning and Sons,False
vaRspVP,"Schneider, Jensen and Moore",False
pT,Peterson-Rojas,False
mgUus,Kelly-Jackson,True
DUdqakK,Lawson Inc,False
Bxv,Moore PLC,True
rVq,"Chavez, Carter and Johnson",True
JhP,Shaw Inc,False
esGuMqONm,"Lewis, Evans and Bishop",False
kxuUUzA,King-Ho,True
OItO,Duncan Group,False
hYX,Knox-James,True
vGPlSKfSFp,Bradley Inc,False
atqyKiW,"Stephens, Keller and Williams",False
YPT,Grant-Sims,True
LvEP,"Carter, Wilson and Young",True
kEjqlDC,Welch PLC,False
sMtMyFyGy,Dickerson and Sons,True
IMl,"Salazar, Owens and Shea",False
Yc,"Jimenez, Rodriguez and Bailey",False
opevsl,Reid and Sons,False
gPA,"Johnson, Jackson and Lee",False
aB,"Cooper, Wheeler and Sherman",True
rnceLLnjeW,Ramirez-Spears,False
zmDxl,Tucker LLC,True
xGZFBsLOd,"Schwartz, Mendez and Perez",True
Uarrd,Fisher-Walters,True
ykUKwpfdO,"Mendez, Washington and Young",True
mNf,Russo LLC,False
XLE,Drake-Hurley,True
rnGqiJV,"Jordan, Davis and Mckay",False
pQFKLM,Hall-Harris,True
plLo,Brown-Weaver,True
PKP,Hughes-Romero,False
VX,Blanchard Group,False
zRfJ,Allen Inc,False
eLEZKIumVk,Green-Smith,True
hLY,Jones-Sims,False
Zyzc,Brown-Mcmillan,True
DuxNweb,"Burton, Erickson and Dudley",True
ovhmd,"Hunter, Andrews and Chavez",True
xmA,Clements LLC,True
cirBrkwMK,Bradley-Goodwin,True
sSn,"Powell, Santana and Brown",False
Px,"Johnston, Johnson and Riley",False
Sjywz,"Johnson, Armstrong and Williams",True
VJyhvjm,"Green, Thornton and Mejia",False
KJLgTncdDM,"Henry, Gates and Rodriguez",True
qOLM,Gardner-Clark,True
mjRdWq,"Tyler, Hall and Dominguez",True
WP,Guzman-White,False
iIXunXyK,"Black, Chen and Strong",True
faQHCtgN,Blake and Sons,False
WSZZ,Randolph-Koch,False
fFKSxWgmf,"Hill, Wheeler and Phillips",True
RpnfaIr,Herrera-Silva,True
QQyMfbmJ,Jones LLC,True
txsbPcYXCI,"Collier, Hughes and Price",False
IeDryIIfC,Page PLC,True
BQ,Jackson Inc,True
EtxkCaFFR,Ward-Joseph,False
vpyJu,"Zuniga, Hobbs and Winters",False
wCOcJWRBq,"Garcia, Snyder and Monroe",True
tvuXxlV,"Allen, Nguyen and Hill",False
VqiX,Johnson-Johnson,False
tCVZmRCIc,Thompson-Sharp,True
raqQU,Smith-Powell,True
En,"Moore, Lopez and Jackson",False
fEEHWRuGC,Wolf and Sons,True
SP,"Walton, Hall and Flores",True
dXnGaJ,Brown-Carter,True
YQOA,Smith-Franco,False
PvKYkabSu,Cook Inc,True
jwXa,"Anderson, Russell and Carson",True
YymlV,"Young, Matthews and Smith",False
EfEAP,"Brown, Young and Berger",True
SwWTaiKsK,Mckee-Faulkner,True
jMcLbMaY,Graves-Lucas,False
RWGaowFNx,"Miles, Gonzales and Stanton",False
JsekXL,Williamson PLC,True
niC,Reed-Fletcher,True
Iuh,"Blake, Martin and Briggs",True
dcT,Mack-Ferrell,True
PnMsftF,Chambers and Sons,False
ytqVZaRHMK,"Casey, Johnson and Holmes",False
oHUUAyrvu,"Mckinney, Lawrence and Castillo",False
rhV,Perez-Moreno,True
lSjaKm,Berry Group,False
BXfVzCtzkM,Porter and Sons,True
EuS,Bauer-Harmon,True
fbPzfhT,Griffin-Gordon,True
haVRn,Arellano Group,False
voXHPnah,"Flores, Villarreal and Garcia",True
pjIY,Cook Inc,False
YHjLHoQLyQ,Thompson-Preston,True
ymdMDeyJSF,Butler Group,True
gE,"Park, Tapia and Rojas",True
jsKe,Allen Group,False
wjJ,"Bates, Santiago and Cole",False
aMrruj,Collins Ltd,True
TbXKkVlS,Oliver LLC,False
hg,Stuart LLC,True
nNNYGer,"Baker, Lambert and Barrett",True
MddQzx,Parks Group,True
Bd,Collins Ltd,True
ZiXmbezgA,"Davis, Arnold and Stevens",True
vbKIdbnVBx,Perez Ltd,False
XGRTlDS,"Roberts, Hall and Jones",False
wZBwIEXGzb,Gomez-Moore,True
znPLGnBpok,Webb-Torres,False
KPn,Turner-Robinson,True
pWKjL,Freeman-Barnett,True
vfVbZwSdC,"Herrera, Lee and Wagner",True
pvo,Mosley-Long,False
jBmcQWGs,"Quinn, Jackson and Walker",False
VzicEIHD,"Norton, Perez and Perry",False
tQtsFSMNS,"Smith, Hughes and Mata",True
VfUdcC,"Swanson, Simmons and Odom",True
Gbk,"Thompson, Harris and Bray",True
tJTagj,Martin-Vargas,True
vwjzwTdy,Frazier LLC,True
mGnYCeN,"Harris, Rodriguez and Parrish",False
ukJCTnSkTe,"Quinn, Smith and Reeves",False
iRPoq,"Leach, Henson and Sanford",False
DvmgFn,Booth-Garcia,False
moYX,Richardson Inc,True
beJRkFtK,Schneider-Garcia,True
JN,Lopez Inc,True
qkzZVJfT,"Garcia, Lee and Gray",False
FazemWg,"Ramos, Ramirez and Marquez",False
NDM,Hull-Lynn,False
Yd,Miles LLC,True
rGLlCMpT,Johnson LLC,False
XNoMMxAT,"Adams, Weber and Rice",True
lstkNKIqs,Baird Inc,True
DmLRic,Thomas and Sons,False
lQKndTPXz,Larson-Lopez,False
hozuLSiwiy,"Arnold, Gray and Waters",False
OsQmPbj,"Jensen, Cook and Sutton",True
mGKHgq,Ramos-Shaw,True
GNtbHY,Todd-Williams,True
CEfXqTcn,"Kennedy, Barron and Jones",False
OmNLGASQAE,Burns PLC,False
voLrwUmqMT,Miller and Sons,True
dASHW,"Gomez, Clark and Miller",False
AmCQAemFo,Kelley-Richmond,True
awlK,Hutchinson Ltd,True
ZtPLZLwCVR,"Moore, Swanson and Jones",False
bgadKl,Chavez-Perez,False
gstQooZ,Martinez-Fleming,False
WNOA,Thomas-Cochran,True
mqyz,Mitchell-Bell,True
yy,"Hodges, Thomas and Watson",True
MsWACRl,"Glover, Mathis and Hodges",False
VRwnVU,George and Sons,False
XbWR,"Flores, Molina and Conrad",True
WvhzXr,Moore Inc,False
LXVXmi,Hicks-Garcia,False
SWT,"Brown, Odom and Knapp",False
mFki,James Inc,False
bhyuk,Harrison Ltd,False
lSmXBPpC,Gates Ltd,True
iwxyL,"Johnson, Lee and Woods",True
XCAs,"Jones, Johnson and Nelson",False
Ltwyheo,"Ferguson, Munoz and Stout",False
BAKUOKkK,Harris-Williams,True
wxijzzkTa,Ruiz-Murphy,True
indiQMiKN,"Walter, Smith and Young",False
ubPaOmVhz,"Owens, Turner and Weaver",True
nwIjCOnHt,"Gilbert, Jordan and Townsend",True
nEAFMof,"Holland, Bray and Vincent",True
lXtrFXmp,Gonzalez-Weber,True
QSozuchLh,"Brooks, Garcia and Harris",False
Wqr,Burgess Ltd,True
Ii,Griffin-Shields,True
akhekx,Parsons Ltd,False
nUSqpAuN,Warren LLC,False
hy,Young PLC,False
CHvhQ,Davis Group,True
xtAyzuqMu,"Cox, Guzman and Holloway",False
TpJgOPSO,Anderson-Wilson,True
zrrvblN,Bennett-Jackson,False
FUk,Lewis-Williams,True
GxLimZjKaB,Delgado-Spencer,False
zKqFdr,Palmer-Mcgee,True
drsyaRnBIP,"Herman, Scott and Lynch",True
iM,Martin PLC,True
JVTYC,Schneider-Cruz,True
BOVLL,Butler PLC,False
Urxc,Ramos Ltd,False
XrqRtLEwyY,"Zuniga, Torres and Parker",True
IkdvSpFc,Morrison Inc,True
VID,Harris-Mitchell,True
MbTVxNpJ,Moore Ltd,False
ItyNke,Rivera Inc,True
UJGTzhdt,"Frank, Lewis and Yang",False
kXVEhB,Powell Ltd,False
fXdpjqocvq,Hunter and Sons,False
MZg,Day Group,False
LB,Horn-Gonzalez,False
BeSHMgrXxi,"Gordon, Pratt and Bradley",True
sbvvIuWSCh,Dunn-Becker,False
MuivRHa,"Robinson, Torres and Wright",True
Fey,"Carter, Vaughn and Stanley",True
MNvDIT,Goodwin-Gibson,False
SQnEo,Johnson LLC,True
nrgOzw,Jackson LLC,False
ElJkxqG,Young PLC,False
rO,Clark-Duncan,True
YfDYNDKj,Phillips Inc,True
FKkwSlMAhr,Wright-Price,False
leMYBSvhn,"Davila, Cardenas and Allen",False
PhXfQCb,"Oconnell, Walker and Martin",False
DuyDZXh,Graham-Johnson,False
lWnknjyYq,Brooks Group,True
axVNDgAdvI,Bailey Group,False
AtfmtY,Bennett PLC,False
AnwGxV,Davis LLC,False
xcf,Harvey-Lara,True
iuUqztQKO,Smith-Nelson,False
MddFNBRZ,Mack and Sons,True
OiFl,"Raymond, Ibarra and Williams",False
HYcpF,Moody-Brewer,False
wQL,Stevens-Hicks,True
jddOfKQtX,"Deleon, Bennett and Clark",False
hN,Murphy-Lopez,True
RUdHhtmUI,"Taylor, Ortiz and Holmes",False
LqosiCzt,"Holloway, Wilson and Fox",True
pmXbnTk,"Fowler, Krause and Schaefer",True
iDqTRYB,"Hodge, Collins and Moses",False
KMLWyAc,"Brooks, Cruz and Hatfield",True
PefOI,Young and Sons,True
KTZ,"Simpson, Tucker and Black",False
XwSBOVMGa,"Nelson, Burke and Mills",True
KcxPa,Anderson-Brown,True
RmInXfmxsS,Marsh Group,False
lweVdg,Bell LLC,False
mUGtRjY,Diaz-Martin,True
dkMUlHikb,Hunt-Campbell,True
NdiZF,Valenzuela-Murphy,False
Imjy,"Rosales, Garcia and Acosta",True
eaaJ,Powell Group,True
Zbfs,Knapp-Edwards,True
ibS,Moon PLC,False
CUwnHAuSqr,Carter LLC,True
pmcX,Brooks Inc,True
sPr,Jones-Johnson,True
fHnkG,King-Vasquez,False
mhLv,Kim PLC,False
VvgLz,Jackson-Crawford,False
viCf,Jones-Stone,True
uLkGBhW,"Bailey, Williams and Cochran",False
aNIQYtfjW,"Hancock, Knight and Walters",False
GgF,King-Evans,True
eKEPZV,"Fleming, Garza and Wells",True
iZ,Wilcox-Boyle,True
Ufo,"Davis, Barrett and Nelson",False
PqyNOkV,"Ford, Lambert and Baker",False
idaKBC,Walters-King,False
ISb,"Sanchez, Daugherty and Ford",False
rBtgIOh,Reed-Murphy,False
SPAIwIKLgk,"Gonzalez, Ford and Sampson",False
QibGbAd,"Cruz, Allen and Lewis",False
ovukclK,"Hunter, Carter and Davis",False
GqlAxsCz,Martinez-Swanson,True
HOnPjuqQ,"Mays, Reed and Chapman",False
gqNLyC,"Williams, Collins and Rodriguez",True
PTpF,Henderson-Powers,False
zAKRRu,Rogers-Wyatt,False
zEQMT,"Boone, Haas and Ellis",False
nPyVTParQ,Leonard LLC,False
BrdPXaIug,"Reynolds, Powers and Evans",True
RaJGE,Matthews Inc,True
xqDMw,Wallace PLC,False
Mxvb,Anderson Inc,True
dQqZvX,"Contreras, Griffin and Gill",True
kkAUNCQ,Cooper-Logan,False
Wv,White-Mcclure,False
tILHARih,Allen Inc,False
kI,"Carroll, Jackson and Dunn",False
jzeL,"Wallace, Elliott and Bowman",False
aMG,Nelson LLC,False
xHZTaCHub,"Patterson, Golden and Young",True
gP,Gonzalez PLC,True
bDuvmYIG,"Bailey, Hebert and Vega",True
GvppkU,Mcdonald-Leonard,False
SsaBFc,Freeman-Harris,False
Yagag,Flores Inc,True
svE,Smith-Love,False
mLOFKHwCZr,Smith-Hernandez,True
wCe,Johnson Group,True
DDyGde,Parsons and Sons,True
SbMM,Campbell-Valenzuela,False
FTkoeIyKv,Payne PLC,True
ZXCqU,Perez PLC,False
nDwxJUXr,Rodgers-Morris,False
Wjw,Walker-Sutton,False
FYQVQxRKfA,Gordon-Berry,True
crPrclsjhV,Jensen-Garza,True
Zrgh,Ellis and Sons,True
MQDPEOtV,Jones and Sons,True
EhFJUW,Dominguez-Williamson,True
kDeO,"Gomez, Reynolds and Cobb",False
FlVzg,Wright Ltd,False
Npn,White Inc,False
WYK,Pena-Patterson,False
piNM,"Bailey, Johnson and Castillo",True
qAbGd,Carson Group,True
WbzRFc,Johnson Inc,True
togML,Allen-Pace,False
JUMVqc,Reid-Johnson,False
xCbRPW,Rhodes-Johnson,False
fblMZ,Little-Stone,False
eaa,Campbell Inc,True
oLvFZfoFfa,Shaw PLC,False
REx,Watkins PLC,True
zhEvMGYo,Reed-Quinn,True
OSw,"Gentry, Campbell and Riley",True
jzirkYzxB,Nguyen Group,False
